period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
42,4638462,149857,33209311,9579520,18,19531,24529,52417,10022522,1888,206992,4152,16.56
43,4750443,152829,33911715,9805571,18,19531,24529,53519,10249973,1888,206992,4152,16.18
44,4866573,156024,34604077,10037747,18,19531,24529,54807,10485186,1888,206992,4152,16.71
45,4981916,158816,35301286,10270491,18,19531,24529,56116,10719879,1888,206992,4152,16.71
46,5094122,161400,36001035,10496992,18,19531,24529,57249,10947503,1888,206992,4152,16.17
47,5211252,164676,36688864,10732353,18,19531,24529,58427,11182983,1888,206992,4152,16.71
48,5327231,167477,37386275,10963228,18,19531,24529,59576,11413584,1888,206992,4152,16.60
49,5439718,170684,38087122,11190996,18,19531,24529,60753,11640106,1888,206992,4152,16.29
50,5555269,174246,40790446,11421788,18,19531,24529,61971,11872785,1888,206992,4152,16.71
51,5672914,177073,39488220,11654473,18,19531,24529,63078,12105998,1888,206992,4152,16.62
52,5787845,179641,40187848,11881694,18,19531,24529,64144,12336284,1888,206992,4152,16.27
53,5903509,183121,42969508,12113527,18,19531,24529,65432,12568811,1888,206992,4152,16.71
54,6018907,185962,41586354,12343557,18,19531,24529,66555,12805046,1888,206992,4152,16.43
55,6135282,189162,42280267,12573439,18,19531,24529,67854,13036108,1888,206992,4152,16.46
56,6249152,192716,42979639,12802674,18,19531,24529,69094,13267556,1888,206992,4152,16.48
57,6365449,195316,43672556,13035129,18,19531,24529,70260,13501240,1888,206992,4152,16.85
58,6478265,197723,44377318,13263844,18,19531,24529,71342,13730949,1888,206992,4152,16.26
59,6591718,200921,45073960,13490707,18,19531,24529,72584,13961679,1888,206992,4152,16.44
60,6709550,203825,45769427,13723680,18,19531,24529,73624,14197418,1888,206992,4152,16.64
61,6825607,206701,46468506,13953883,18,19531,24529,74769,14428634,1888,206992,4152,16.52
62,6936036,209579,47168746,14179224,18,19531,24529,75887,14657398,1888,206992,4152,16.55
63,7054416,212535,47861014,14415927,18,19531,24529,77066,14896705,1888,206992,4152,16.58
64,7168987,215166,48559614,14645027,18,19531,24529,78360,15130104,1888,206992,4152,16.31
65,7284028,218387,49254391,14874215,18,19531,24529,79672,15360191,1888,206992,4152,16.62
66,7400801,221432,49952958,15110892,18,19531,24529,80840,15595891,1888,206992,4152,16.65
67,7514272,224044,50652869,15341056,18,19531,24529,81986,15823408,1888,206992,4152,16.33
68,7629493,227423,53916929,15572087,18,19531,24529,83063,16052726,1888,206992,4152,16.69
69,7745259,230389,52058068,15801783,18,19531,24529,84267,16283147,1888,206992,4152,16.58
70,7860297,233310,52758620,16032205,18,19531,24529,85431,16515261,1888,206992,4152,16.20
71,7977963,236661,53453950,16265450,18,19531,24529,86564,16745498,1888,206992,4152,16.71
72,8093299,238825,54147389,16495606,18,19531,24529,87759,16977290,1888,206992,4152,16.58
73,8208788,241445,54850656,16723729,18,19531,24529,88807,17206892,1888,206992,4152,16.23
74,8323006,244662,58298052,16953353,18,19531,24529,89950,17437341,1888,206992,4152,16.70
75,8438374,247661,56238251,17186944,18,19531,24529,91347,17671098,1888,206992,4152,16.42
76,8553393,250169,56937962,17415468,18,19531,24529,92520,17901426,1888,206992,4152,16.46
77,8668566,253452,57632014,17645143,18,19531,24529,93765,18131734,1888,206992,4152,16.41
78,8784902,256742,58324226,17877160,18,19531,24529,94900,18365926,1888,206992,4152,16.74
79,8898736,259817,59023680,18105567,18,19531,24529,96156,18594146,1888,206992,4152,16.45
80,9015061,263140,62690142,18335879,18,19531,24529,97361,18824645,1888,206992,4152,16.44
81,9132259,266262,63411357,18567580,18,19531,24529,98573,19057505,1888,206992,4152,16.78
82,9248228,269119,61119935,18799571,18,19531,24529,99695,19288744,1888,206992,4152,16.39
83,9363064,272237,64866494,19027298,18,19531,24529,100716,19519913,1888,206992,4152,16.41
84,9481407,274831,62514187,19260576,18,19531,24529,101887,19754600,1888,206992,4152,16.74
85,9596424,277496,63214408,19490779,18,19531,24529,102984,19986150,1888,206992,4152,16.45
86,9709586,280170,63921696,19716262,18,19531,24529,104153,20211847,1888,206992,4152,16.17
87,9826680,283597,64614056,19948258,18,19531,24529,105324,20447434,1888,206992,4152,16.71
88,9941997,286729,68496890,20179218,18,19531,24529,106497,20679394,1888,206992,4152,16.64
89,10056810,289761,66013976,20407017,18,19531,24529,107609,20910957,1888,206992,4152,16.25
90,10171086,293032,69955332,20637482,18,19531,24529,108910,21144105,1888,206992,4152,16.68
91,10286084,295882,67410210,20865278,18,19531,24529,110053,21374614,1888,206992,4152,16.33
92,10402959,298901,68112994,21095929,18,19531,24529,111128,21605588,1888,206992,4152,16.60
93,10518371,302318,72141395,21327367,18,19531,24529,112214,21837719,1888,206992,4152,16.69
94,10633415,305080,72870640,21560043,18,19531,24529,113340,22069295,1888,206992,4152,16.66
95,10746042,307653,70207055,21787493,18,19531,24529,114466,22297579,1888,206992,4152,16.19
96,10863195,311373,74327047,22020643,18,19531,24529,115705,22530903,1888,206992,4152,16.65
97,10979863,314855,75048455,22253318,18,19531,24529,116863,22763772,1888,206992,4152,16.65
98,11094310,317675,72303095,22481803,18,19531,24529,118074,22995310,1888,206992,4152,16.30
99,11207656,321431,72999472,22711641,18,19531,24529,119243,23228755,1888,206992,4152,16.60
100,11324742,324068,73693132,22943052,18,19531,24529,120555,23462533,1888,206992,4152,16.49
101,11442200,326752,74389984,23174134,18,19531,24529,121720,23694770,1888,206992,4152,16.38
102,11558017,332198,78691467,23404780,18,19531,24529,122827,23926395,1888,206992,4152,16.71
103,11674963,334857,79411304,23637063,18,19531,24529,123931,24161630,1888,206992,4152,16.58
104,11788970,338137,76494642,23864566,18,19531,24529,124951,24391075,1888,206992,4152,16.31
105,11903190,341595,80870239,24094046,18,19531,24529,126138,24621674,1888,206992,4152,16.68
106,12018853,344389,77891532,24328847,18,19531,24529,127274,24857581,1888,206992,4152,16.61
107,12133710,347381,78594535,24557763,18,19531,24529,128406,25088074,1888,206992,4152,16.30
108,12247559,350841,79290536,24785569,18,19531,24529,129645,25318552,1888,206992,4152,16.36
109,12364234,354598,79978574,25021235,18,19531,24529,130945,25553794,1888,206992,4152,17.03
110,12478077,357421,80679630,25249319,18,19531,24529,132176,25782170,1888,206992,4152,16.20
111,12592579,361098,81381018,25476478,18,19531,24529,133239,26011166,1888,206992,4152,16.70
112,12712082,363705,85981592,25713658,18,19531,24529,134460,26247388,1888,206992,4152,16.59
113,12825782,367017,82774652,25941472,18,19531,24529,135676,26476004,1888,206992,4152,16.31
114,12940581,370748,87445777,26172281,18,19531,24529,136880,26705302,1888,206992,4152,16.67
115,13059695,373852,88172168,26408562,18,19531,24529,137923,26942892,1888,206992,4152,16.75
116,13173528,376892,84869601,26634733,18,19531,24529,139062,27170403,1888,206992,4152,16.17
117,13288681,380634,85565911,26863019,18,19531,24529,140296,27401140,1888,206992,4152,16.55
118,13405975,383610,86265000,27099846,18,19531,24529,141384,27639036,1888,206992,4152,16.87
119,13520110,386151,86972779,27328182,18,19531,24529,142464,27866584,1888,206992,4152,16.17
120,13637142,389616,87670933,27560253,18,19531,24529,143508,28097865,1888,206992,4152,16.69
121,13753932,393077,88369856,27790305,18,19531,24529,144739,28327647,1888,206992,4152,16.73
122,13867554,395817,89074545,28017620,18,19531,24529,145968,28559566,1888,206992,4152,16.17
123,13983418,399272,89770120,28248639,18,19531,24529,147061,28792611,1888,206992,4152,16.69
124,14099473,402743,90463737,28477551,18,19531,24529,148270,29023646,1888,206992,4152,16.43
125,14213241,405959,91169149,28706283,18,19531,24529,149439,29254431,1888,206992,4152,16.42
126,14329878,409347,91865517,28938173,18,19531,24529,150590,29488347,1888,206992,4152,16.74
127,14444631,412102,96918120,29167859,18,19531,24529,151812,29718815,1888,206992,4152,16.69
128,14559134,415168,93267097,29395930,18,19531,24529,152917,29950687,1888,206992,4152,16.17
129,14676152,418987,98376831,29629740,18,19531,24529,154157,30184733,1888,206992,4152,16.71
130,14791108,422053,94662122,29859602,18,19531,24529,155470,30413836,1888,206992,4152,16.40
131,14906894,424895,95360186,30089643,18,19531,24529,156433,30645993,1888,206992,4152,16.49
132,15020513,428358,96055493,30318595,18,19531,24529,157769,30876727,1888,206992,4152,16.41
133,15138578,431880,96746527,30555337,18,19531,24529,159049,31112945,1888,206992,4152,16.90
134,15253390,434400,97449832,30782277,18,19531,24529,160160,31342820,1888,206992,4152,16.29
135,15370012,437846,98145928,31011821,18,19531,24529,161369,31573558,1888,206992,4152,16.41
136,15488680,440497,103477690,31249006,18,19531,24529,162457,31809688,1888,206992,4152,17.01
137,15603138,443426,99538447,31476082,18,19531,24529,163555,32038058,1888,206992,4152,16.18
138,15718483,447158,104936804,31708130,18,19531,24529,164715,32270705,1888,206992,4152,16.71
139,15833564,449997,100933422,31941242,18,19531,24529,165910,32503460,1888,206992,4152,16.47
140,15949596,453437,101625550,32172557,18,19531,24529,167119,32735414,1888,206992,4152,16.42
141,16064913,457325,107124351,32402919,18,19531,24529,168138,32965758,1888,206992,4152,16.70
142,16182123,460353,107848528,32638027,18,19531,24529,169289,33203798,1888,206992,4152,16.73
143,16296617,462979,103726727,32864165,18,19531,24529,170530,33431501,1888,206992,4152,16.17
144,16409253,466423,104421629,33092875,18,19531,24529,171771,33660496,1888,206992,4152,16.43
145,16525891,469471,110042697,33327129,18,19531,24529,173172,33896169,1888,206992,4152,16.71
146,16641293,472768,105818982,33557422,18,19531,24529,174337,34125219,1888,206992,4152,16.45
147,16756684,476583,111498780,33787366,18,19531,24529,175480,34356254,1888,206992,4152,16.71
148,16873906,481870,112222457,34023914,18,19531,24529,176624,34593314,1888,206992,4152,16.72
149,16988044,484243,107922151,34248519,18,19531,24529,177638,34820203,1888,206992,4152,16.17
150,17102681,487696,113678791,34476992,18,19531,24529,178752,35050102,1888,206992,4152,16.71
151,17221114,490783,114403147,34712738,18,19531,24529,179840,35287751,1888,206992,4152,16.66
152,17333953,494056,110024826,34938942,18,19531,24529,180906,35515243,1888,206992,4152,16.22
153,17450715,497849,115862239,35169341,18,19531,24529,182081,35747344,1888,206992,4152,16.70
154,17563898,500468,111426470,35400317,18,19531,24529,183057,35979229,1888,206992,4152,16.36
155,17669869,503507,112149659,35609050,18,19531,24529,184276,36190448,1888,206992,4152,14.92
156,17676918,506988,113102259,35631374,18,19531,24529,186055,36229483,1888,206992,4152,1.46
157,17792991,510714,119054966,35862680,18,19531,24529,187215,36461892,1888,206992,4152,16.54
158,17945717,513620,119691877,36171925,18,19531,24529,188495,36770439,1888,206992,4152,22.26
159,18107463,516615,114972381,36489950,18,19531,24529,189770,37089826,1888,206992,4152,22.90
160,18251426,519295,115590244,36778908,18,19531,24529,191069,37380640,1888,206992,4152,20.74
161,18366327,522783,121710991,37009129,18,19531,24529,192200,37613416,1888,206992,4152,16.72
162,18483662,525482,116983588,37243565,18,19531,24529,193349,37847419,1888,206992,4152,16.71
163,18596586,528950,117683369,37470286,18,19531,24529,194541,38076098,1888,206992,4152,16.17
164,18710770,532399,123895279,37700187,18,19531,24529,195672,38307398,1888,206992,4152,16.73
165,18828482,535230,119082486,37934622,18,19531,24529,196751,38542127,1888,206992,4152,16.60
166,18943804,537649,119782983,38163403,18,19531,24529,197875,38771991,1888,206992,4152,16.28
167,19057859,541117,120485132,38391541,18,19531,24529,198994,39001247,1888,206992,4152,16.43
168,19174144,544332,121178825,38624171,18,19531,24529,200170,39234592,1888,206992,4152,16.91
169,19289831,547125,121877873,38855561,18,19531,24529,201430,39467892,1888,206992,4152,16.24
170,19404970,550589,122576051,39083533,18,19531,24529,202438,39696390,1888,206992,4152,16.36
171,19521102,553594,123272305,39316348,18,19531,24529,203728,39932449,1888,206992,4152,16.71
172,19636053,556559,123970497,39546825,18,19531,24529,204997,40162726,1888,206992,4152,16.52
173,19750282,560344,130451248,39777460,18,19531,24529,206078,40393336,1888,206992,4152,16.55
174,19866642,563258,125368276,40012143,18,19531,24529,207395,40628158,1888,206992,4152,16.73
175,19981575,566004,126077124,40239336,18,19531,24529,208475,40858022,1888,206992,4152,16.17
176,20095646,569470,126776809,40468179,18,19531,24529,209788,41089007,1888,206992,4152,16.71
177,20211034,572128,127472729,40701214,18,19531,24529,210908,41323649,1888,206992,4152,16.62
178,20324452,574764,128179626,40930371,18,19531,24529,211961,41551503,1888,206992,4152,16.27
179,20439369,578079,128876581,41158773,18,19531,24529,213159,41782444,1888,206992,4152,16.62
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,328,331,4338672,9549,18,19524,24111,3909,703814,1881,206992,4152,0.01,99241
1,4381,12138,4513777,11449,18,19524,24111,5089,716485,1881,206992,4152,0.00,99241
2,4381,14741,5498357,12530,18,19524,24111,6361,729449,1881,206992,4152,0.00,99241
3,122712,17531,6192122,264560,18,19524,24111,7510,964052,1881,206992,4152,16.37,99241
4,238835,20307,6888520,490235,18,19524,24111,8644,1198557,1881,206992,4152,16.73,99241
5,354772,23032,7587813,764664,18,19524,24111,9825,1432378,1881,206992,4152,16.39,99241
6,399657,26051,8529985,968099,18,19524,24111,11479,1544826,1881,206992,4152,7.02,99241
7,401303,29128,9498588,1197353,18,19524,24111,13246,1571998,1881,206992,4152,0.26,99241
8,402806,32187,10473004,1203667,18,19524,24111,14987,1593628,1881,206992,4152,0.19,99241
9,528099,35268,11140089,1455903,18,19524,24111,16340,1847959,1881,206992,4152,18.09,99241
10,688040,38232,12443594,1776673,18,19524,24111,17607,2168479,1881,206992,4152,23.36,99241
11,850028,41226,12301221,2100093,18,19524,24111,18773,2492255,1881,206992,4152,23.79,99241
12,1013993,44360,12877267,2424317,18,19524,24111,20005,2816403,1881,206992,4152,23.11,99241
13,1176317,47238,13446435,2750676,18,19524,24111,21339,3143898,1881,206992,4152,23.76,99241
14,1339647,50157,14015396,3083269,18,19524,24111,22676,3471841,1881,206992,4152,24.12,99241
15,1501035,52825,14601062,3403442,18,19524,24111,24083,3789675,1881,206992,4152,23.00,99241
16,1616684,55859,16268235,3637065,18,19524,24111,25251,4023363,1881,206992,4152,16.72,99241
17,1730481,58517,15999080,3866448,18,19524,24111,26322,4252359,1881,206992,4152,16.51,99241
18,1841892,61728,16698604,4092785,18,19524,24111,27607,4479393,1881,206992,4152,16.43,99241
19,1961220,64305,18458903,4327187,18,19524,24111,28769,4715474,1881,206992,4152,16.70,99241
20,2077155,67360,18095495,4559613,18,19524,24111,29982,4947301,1881,206992,4152,16.46,99241
21,2192405,70560,18791326,4786668,18,19524,24111,31218,5174926,1881,206992,4152,16.17,99241
22,2308509,73766,19483211,5021911,18,19524,24111,32366,5412545,1881,206992,4152,16.88,99241
23,2425909,76803,20177139,5255196,18,19524,24111,33552,5645312,1881,206992,4152,16.55,99241
24,2537957,80003,20884644,5480279,18,19524,24111,34656,5872249,1881,206992,4152,16.17,99241
25,2652521,82856,21583526,5711029,18,19524,24111,35883,6104904,1881,206992,4152,16.34,99241
26,2770276,86064,22274820,5945424,18,19524,24111,37190,6340248,1881,206992,4152,16.83,99241
27,2881869,89278,22981380,6169774,18,19524,24111,38298,6564671,1881,206992,4152,16.17,99241
28,2997189,92480,23676937,6401561,18,19524,24111,39514,6796835,1881,206992,4152,16.90,99241
29,3110119,95214,24376616,6630675,18,19524,24111,40642,7027950,1881,206992,4152,16.33,99241
30,3224626,98095,25078928,6858974,18,19524,24111,41870,7259985,1881,206992,4152,16.18,99241
31,3341558,101293,25774226,7090565,18,19524,24111,43040,7492321,1881,206992,4152,16.69,99241
32,3458782,103879,26471498,7325110,18,19524,24111,44096,7724475,1881,206992,4152,16.60,99241
33,3573248,107075,27172712,7552273,18,19524,24111,45311,7952312,1881,206992,4152,16.17,99241
34,3689733,110398,29401475,7784685,18,19524,24111,46516,8184534,1881,206992,4152,16.74,99241
35,3805448,113578,30129473,8018726,18,19524,24111,47796,8417340,1881,206992,4152,16.61,99241
36,3919397,116300,29260959,8247659,18,19524,24111,48895,8646648,1881,206992,4152,16.25,99241
37,4034137,119501,29960222,8476508,18,19524,24111,49981,8875919,1881,206992,4152,16.43,99241
38,4151108,122785,32315226,8713251,18,19524,24111,51108,9113151,1881,206992,4152,16.99,99241
39,4263016,125574,31358462,8940113,18,19524,24111,52272,9344383,1881,206992,4152,16.17,99241
40,4365924,128774,32078160,9149791,18,19524,24111,53549,9558576,1881,206992,4152,15.07,99241
41,4367294,131980,33051730,9156015,18,19524,24111,55205,9579646,1881,206992,4152,0.18,99241
42,4382341,135194,35760946,9192730,18,19524,24111,56774,9629892,1881,206992,4152,2.38,99241
43,4470847,138239,36551930,9369033,18,19524,24111,58110,9812892,1881,206992,4152,12.55,99241
44,4632793,141257,35328678,9695014,18,19524,24111,59374,10136141,1881,206992,4152,23.61,99241
45,4795053,143904,35903836,10019116,18,19524,24111,60692,10459051,1881,206992,4152,23.43,99241
46,4961875,146585,36472547,10350016,18,19524,24111,61958,10788873,1881,206992,4152,23.87,99241
47,5124743,149672,37042979,10675533,18,19524,24111,63271,11114254,1881,206992,4152,23.89,99241
48,5285045,152651,39639209,10997436,18,19524,24111,64385,11437982,1881,206992,4152,23.24,99241
49,5402115,155691,38317871,11234350,18,19524,24111,65612,11675474,1881,206992,4152,16.82,99241
50,5519104,158561,41093535,11469604,18,19524,24111,66831,11912771,1881,206992,4152,16.78,99241
51,5634842,161253,39709822,11704086,18,19524,24111,68120,12145684,1881,206992,4152,16.45,99241
52,5749465,164455,40407855,11931877,18,19524,24111,69334,12375561,1881,206992,4152,16.36,99241
53,5866972,167513,41100155,12168940,18,19524,24111,70438,12608510,1881,206992,4152,16.78,99241
54,5982668,170342,41800380,12398243,18,19524,24111,71582,12839698,1881,206992,4152,16.45,99241
55,6095398,173410,42502575,12624003,18,19524,24111,72842,13069190,1881,206992,4152,16.17,99241
56,6212378,176284,43196025,12858027,18,19524,24111,73942,13303183,1881,206992,4152,16.94,99241
57,6328940,178984,43884166,13091317,18,19524,24111,75119,13539441,1881,206992,4152,16.49,99241
58,6443392,182187,46928607,13319470,18,19524,24111,76277,13767265,1881,206992,4152,16.36,99241
59,6559729,185630,45285469,13552973,18,19524,24111,77410,14001136,1881,206992,4152,16.81,99241
60,6674580,188281,45987110,13783018,18,19524,24111,78580,14234089,1881,206992,4152,16.43,99241
61,6788115,191467,49110570,14010769,18,19524,24111,79726,14461398,1881,206992,4152,16.44,99241
62,6906082,194661,49834498,14245688,18,19524,24111,80905,14694393,1881,206992,4152,16.65,99241
63,7023624,197795,48087052,14476463,18,19524,24111,82175,14926809,1881,206992,4152,16.51,99241
64,7136596,200823,48789073,14702093,18,19524,24111,83287,15152479,1881,206992,4152,16.36,99241
65,7252653,203421,49483608,14935624,18,19524,24111,84428,15385720,1881,206992,4152,16.73,99241
66,7367020,206061,50185371,15162261,18,19524,24111,85549,15615015,1881,206992,4152,16.18,99241
67,7481980,209153,50880458,15391164,18,19524,24111,86690,15849960,1881,206992,4152,16.49,99241
68,7597535,211921,51574224,15625125,18,19524,24111,87885,16084006,1881,206992,4152,16.87,99241
69,7711283,214350,52267258,15858657,18,19524,24111,89070,16318251,1881,206992,4152,16.56,99241
70,7822966,217542,52968029,16084218,18,19524,24111,90391,16545235,1881,206992,4152,16.17,99241
71,7940521,220738,53662334,16317633,18,19524,24111,91548,16778354,1881,206992,4152,16.69,99241
72,8056268,223863,57129627,16547566,18,19524,24111,92809,17010202,1881,206992,4152,16.56,99241
73,8171487,226612,55059349,16775781,18,19524,24111,93905,17239883,1881,206992,4152,16.34,99241
74,8286651,230081,55756001,17009346,18,19524,24111,95144,17474485,1881,206992,4152,16.71,99241
75,8402509,233266,59314157,17242068,18,19524,24111,96195,17707739,1881,206992,4152,16.61,99241
76,8515413,236316,57157302,17470245,18,19524,24111,97314,17935953,1881,206992,4152,16.28,99241
77,8631451,239639,60771793,17702427,18,19524,24111,98602,18168965,1881,206992,4152,16.69,99241
78,8745953,242507,58552407,17935110,18,19524,24111,99669,18399614,1881,206992,4152,16.71,99241
79,8860140,245068,59260944,18164233,18,19524,24111,100714,18629977,1881,206992,4152,16.20,99241
80,8974932,248379,59958675,18396980,18,19524,24111,101981,18863776,1881,206992,4152,16.69,99241
81,9090807,251519,60659922,18626726,18,19524,24111,103033,19096181,1881,206992,4152,16.69,99241
82,9205193,253852,61363979,18854595,18,19524,24111,104148,19326171,1881,206992,4152,16.21,99241
83,9310369,257021,62077951,19067063,18,19524,24111,105548,19541732,1881,206992,4152,15.23,99241
84,9317839,260332,63030991,19090014,18,19524,24111,107063,19580011,1881,206992,4152,1.49,99241
85,9416434,263551,63770460,19287044,18,19524,24111,108511,19781245,1881,206992,4152,14.27,99241
86,9555652,266317,67580271,19568597,18,19524,24111,109731,20064202,1881,206992,4152,20.22,99241
87,9713714,269539,68203481,19889957,18,19524,24111,111212,20381705,1881,206992,4152,23.02,99241
88,9873213,272537,65573069,20208471,18,19524,24111,112463,20696589,1881,206992,4152,23.19,99241
89,9998329,274848,69529675,20461008,18,19524,24111,113634,20950173,1881,206992,4152,18.24,99241
90,10116302,277846,66939919,20695218,18,19524,24111,114769,21185619,1881,206992,4152,16.83,99241
91,10230777,280514,67636796,20922833,18,19524,24111,115912,21416092,1881,206992,4152,16.22,99241
92,10346031,283799,68334482,21151815,18,19524,24111,117042,21645457,1881,206992,4152,16.36,99241
93,10462980,286602,72437629,21385422,18,19524,24111,118268,21879476,1881,206992,4152,16.78,99241
94,10577141,289034,69740053,21615241,18,19524,24111,119468,22107494,1881,206992,4152,16.45,99241
95,10689570,292330,70439934,21839728,18,19524,24111,120582,22336220,1881,206992,4152,16.17,99241
96,10806698,295393,71137387,22075379,18,19524,24111,121825,22571891,1881,206992,4152,16.80,99241
97,10920488,297900,71844539,22304893,18,19524,24111,122996,22802622,1881,206992,4152,16.25,99241
98,11035821,301301,76084959,22533821,18,19524,24111,124196,23033273,1881,206992,4152,16.43,99241
99,11129431,304527,73301620,22723883,18,19524,24111,125407,23226722,1881,206992,4152,13.65,99241
100,11249422,310663,78578166,22975632,18,19524,24111,128200,23496137,1881,206992,4152,17.41,99241
101,11385738,313948,75592299,23251388,18,19524,24111,129490,23773601,1881,206992,4152,19.63,99241
102,11538703,316795,76186832,23559057,18,19524,24111,130766,24081216,1881,206992,4152,22.15,99241
103,11686368,320249,76794761,23854422,18,19524,24111,131976,24379235,1881,206992,4152,21.61,99241
104,11831795,322826,77416348,24147097,18,19524,24111,133138,24672221,1881,206992,4152,21.00,99241
105,11945262,326279,78115524,24373737,18,19524,24111,134326,24902371,1881,206992,4152,16.17,99241
106,12061389,329738,78812357,24605412,18,19524,24111,135546,25136226,1881,206992,4152,16.69,99241
107,12177769,332631,83395158,24838404,18,19524,24111,136753,25371034,1881,206992,4152,16.70,99241
108,12289411,335699,80207058,25064640,18,19524,24111,137961,25601031,1881,206992,4152,16.17,99241
109,12403281,339247,84852292,25296681,18,19524,24111,139091,25835785,1881,206992,4152,16.69,99241
110,12519408,342629,85576761,25529187,18,19524,24111,140217,26070800,1881,206992,4152,16.73,99241
111,12633073,345968,82302590,25755006,18,19524,24111,141475,26299167,1881,206992,4152,16.17,99241
112,12747616,353376,82997890,25986768,18,19524,24111,142619,26532266,1881,206992,4152,16.69,99241
113,12863167,356443,83691554,26218074,18,19524,24111,143869,26767087,1881,206992,4152,16.74,99241
114,12974547,358990,84393786,26443338,18,19524,24111,145046,26995518,1881,206992,4152,16.17,99241
115,13090454,362588,89234895,26675202,18,19524,24111,146122,27227357,1881,206992,4152,16.71,99241
116,13206543,365402,85784875,26908456,18,19524,24111,147196,27462194,1881,206992,4152,16.62,99241
117,13320422,369809,86485788,27134944,18,19524,24111,148389,27692311,1881,206992,4152,16.17,99241
118,13436780,373285,91425113,27368199,18,19524,24111,149625,27927085,1881,206992,4152,16.69,99241
